fact_title,fake_title,fact_url,fake_url,fact_tweet,fake_tweet,Related,Truth Score,Unnamed: 8,Unnamed: 9,New_fact_url,New_fake_url,connected_components,id_connected_components
FACT CHECK: Did Pepsi 'Admit' Their Sodas Contain Cancer-Causing Ingredients?,Pepsi admits its soda contains cancer-causing ingredients,https://www.snopes.com/fact-check/pepsi-ingredients-regulation/,http://www.naturalnews.com/055309_Pepsi_carcinogens_4-Mel.html,"""@EsotericExposal Did Pepsi \u2018Admit\u2019 Their Sodas Contain Cancer-Causing Ingredients?\nhttps://t.co/VhwlzwpUKq""","""Pepsi admits its soda contains cancer-causing ingredients https://t.co/0Rmq7MnIA2""",TRUE,Mostly false,,,www.snopes.com/fact-check/pepsi-ingredients-regulation/,www.naturalnews.com/055309_Pepsi_carcinogens_4-Mel.html,"{'www.snopes.com/fact-check/pepsi-ingredients-regulation/', 'www.naturalnews.com/055309_Pepsi_carcinogens_4-Mel.html'}",430
FACT CHECK: Did Pepsi 'Admit' Their Sodas Contain Cancer-Causing Ingredients?,Pepsi admits its soda contains cancer-causing ingredients,https://www.snopes.com/fact-check/pepsi-ingredients-regulation/,https://www.naturalnews.com/055309_Pepsi_carcinogens_4-Mel.html,"""@teta_limcangco mam ... that website ... please don't read that\nthat website &gt;&gt;&gt; they are anti-vax, etc.  \n\nhttps://t.co/cxgyT8q7Pe""","""Pepsi admits its soda contains cancer-causing ingredients - https://t.co/IdYhTekFsp https://t.co/wHvse3qPsQ""",TRUE,Mostly false,,,www.snopes.com/fact-check/pepsi-ingredients-regulation/,www.naturalnews.com/055309_Pepsi_carcinogens_4-Mel.html,"{'www.snopes.com/fact-check/pepsi-ingredients-regulation/', 'www.naturalnews.com/055309_Pepsi_carcinogens_4-Mel.html'}",430
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@shante1922 https://t.co/SY96aQXKrU""","""Kentucky: Police shoot white coal miner 5 times, thinking he was black https://t.co/6I9RMh6hzc""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@RampageX45 https://t.co/SY96aQXKrU""","""Kentucky: Police shoot white coal miner 5 times, thinking he was black https://t.co/cSUGPGVU8f""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@alwaysonlytony https://t.co/SY96aQXKrU""","""Wow just wow \nYOU GOTTA READ THIS \n\n https://t.co/wyAcWV8rYt""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@brenqueen https://t.co/SY96aQXKrU""","""Hysteria and racism.  Whatever you do, don\u2019t be anywhere close to looking black.  Welcome to my world.\nhttps://t.co/RrtFw6cTbp""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@Starlight_McMil https://t.co/SY96aQXKrU""","""Kentucky: Police shoot white coal miner 5 times, thinking he was black https://t.co/YqYuYU2RVP""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@filmsource https://t.co/SY96aQXKrU""","""Kentucky: Police shoot white coal miner 5 times, thinking he was black https://t.co/g31I53dwfI""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@footwright https://t.co/SY96aQXKrU""","""Kentucky: Police shoot white coal miner 5 times, thinking he was black https://t.co/9v4aRZ2sdp""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@WisemanDchosen1 No\n\nhttps://t.co/SY96aQXKrU""","""Really?\ud83e\udd37\ud83c\udffe\u200d\u2642\ufe0f https://t.co/V1nKAguiMR""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@refusalxx https://t.co/SY96aQXKrU""","""\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02 https://t.co/aH6pNLpg6h""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@bill_minix It is satire \n\nhttps://t.co/SY96aQXKrU""","""Now isn't this something.  \ud83e\udd14\ud83e\udd14 https://t.co/SWPDwZHDp5""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@TMantzouranis Didn\u2019t happen https://t.co/SY96aQXKrU""","""My god...Kentucky: Police shoot white coal miner 5 times, thinking he was black https://t.co/RHRnJ2AGkF""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@afterthecross https://t.co/SY96aQXKrU""","""They got a pat on the back for it. Great job guys! Smh https://t.co/CSSf42b7FD""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@OverEazy11 It didn\u2019t happen\n\nhttps://t.co/SY96aQXKrU""","""Wow https://t.co/LOiXDLt7cD""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""I reckon you can...\nhttps://t.co/kc0VEg18tv""","""You can't make this stuff up, or can you? How about it @TheOnion, are these guys competition, or what?\n\nhttps://t.co/IkgaKxCwQV""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@LORIANNFITZGERA This WAS made up\n\nhttps://t.co/SY96aQXKrU""","""OH CMON........YOU CANNOT MAKE THIS STUFF UP! https://t.co/OtfAdSfoGE""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@SaTonyaFord https://t.co/SY96aQXKrU""","""Kentucky: Police shoot white coal miner 5 times, thinking he was black https://t.co/yDDsG3Clsm""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@queen_geeker @ShaunKing @joshfoxfilm https://t.co/SY96aQXKrU""","""@ShaunKing @joshfoxfilm \nKentucky: Police shoot white coal miner 5 times, thinking he was black https://t.co/PWBf099mxa""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@Franko_B_artist https://t.co/SY96aQXKrU""","""is this fake news? or  just an example of fuck up  racism ? https://t.co/jslegt8FsI""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@RebColdRiver https://t.co/SY96aQXKrU""","""Awful...Kentucky: #Police shoot white #coalminer 5 times, thinking he was #black https://t.co/PGqNPPq8dZ""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@sharoot66 https://t.co/SY96aQXKrU""","""Disgraceful!!\nKentucky: Police shoot white coal miner 5 times, thinking he was black https://t.co/mG4E0VZr9P""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@talkitsingitsay It didn\u2019t happen\nhttps://t.co/SY96aQXKrU""","""https://t.co/aTPE68KP9U  \nThis incident sums up the race argument in a nutshell...""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@twinstudio01 https://t.co/SY96aQXKrU""","""\ud83e\udd14\ud83e\udd14\ud83e\udd14\ud83e\udd14 https://t.co/tjEUTIMRyP""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@M2MagicMedia https://t.co/SY96aQXKrU""","""Kentucky: Police shoot white coal miner 5 times, thinking he was black https://t.co/qXXXFOlMR6""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@dBarryTW \ud83d\ude44 https://t.co/SY96aQXKrU""","""\ud83e\udd14\ud83e\udd14\ud83e\udd14\ud83e\udd14 https://t.co/DgACXeDxb4""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@SamRob41 @TheRevAl @ACLU It didn\u2019t happen\nhttps://t.co/SY96aQXKrU""","""@TheRevAl the caller was talking about https://t.co/hqur8Xru90 #blm this is why we take a damn knee.  Headline says\u2026 https://t.co/PaLRUr2of9""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@NPierotti2012 https://t.co/SY96aQXKrU""","""Sums up so much of what is wrong with this country https://t.co/OUFFHma2MX""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@Tenokus https://t.co/SY96aQXKrU""","""Uh, soooo, if he wasn't black... does that mean... ykw(you- know- what) it's not important. Read for yourself https://t.co/lyx6Z7fjyr""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@jabceony https://t.co/SY96aQXKrU""","""See they wanna kill black folks \ud83d\ude20 https://t.co/rnfr58pdmt""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@SybbieCrawley https://t.co/SY96aQXKrU""","""\u201cTheir actions were exemplary.\u201d\n\nIn what world??\n\nhttps://t.co/QezhW4Bu94""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@DetAssocPlnrs @realDonaldTrump https://t.co/SY96aQXKrU""","""@RealDonaldTrump this is all your fault Kentucky: Police shoot white coal miner 5 times, thinking he was black https://t.co/3aVkQsECTS""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@prodigalson615 https://t.co/SY96aQXKrU""","""Kentucky: Police shoot white coal miner 5 times, thinking he was black https://t.co/EQE2sc6qEX""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@rvilmi It never happened \n\nhttps://t.co/SY96aQXKrU""","""Such wicked racism, and WHY can they be allowed to shoot a person because he is black????? https://t.co/q3VxplD35E""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@margaretgreer22 This didn\u2019t happen\n\nhttps://t.co/SY96aQXKrU""","""It's a global epidemic and it's not being taken seriously. So we have to take it seriously every time it happens. https://t.co/E5J0p4rmbK""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
"FALSE: Police Shoot White Coal Miner 5 Times, Thinking He Was Black","Kentucky: Police shoot white coal miner 5 times, thinking he was black",https://www.snopes.com/fact-check/police-shoot-coal-miner/,https://worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"""@duke_dutchess It is made up\n\nhttps://t.co/SY96aQXKrU""","""You can't make this up. https://t.co/50MmlDfuDH""",TRUE,False ,,,www.snopes.com/fact-check/police-shoot-coal-miner/,worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/,"{'www.snopes.com/fact-check/police-shoot-coal-miner/', 'worldnewsdailyreport.com/kentucky-police-shoot-white-coal-miner-5-times-thinking-he-was-black/'}",431
